order_id,customer_id,sku_id,data_pedido,canal,categoria,produto,quantidade,preco_unitario,receita_bruta,desconto_reais,receita_liquida,custo_produto,custo_frete,metodo_pagamento,status_pagamento,margem_contribuicao,tempo_entrega_real,devolvido,motivo_devolucao
ORD-017652,CLI-11830,SKU-04998,2023-10-30 23:49:27,Email Marketing,Moda,Vestido Oversize Dourado,3,211.23,633.69,0.0,633.69,273.03,0.0,Boleto,Cancelado,360.66,13,False,Não se aplica
ORD-028517,CLI-11830,SKU-01611,2023-10-30 23:59:10,Instagram Ads,Moda,Legging Urban Branco,3,107.44,322.32,0.0,322.32,110.17,0.0,Boleto,Aprovado,212.15,6,True,Tamanho errado
ORD-026863,CLI-08001,SKU-00930,2023-10-31 00:09:59,Google Ads,Lifestyle,Garrafa Térmica Luxo Dourado,3,157.75,473.25,0.0,473.25,153.11,0.0,Boleto,Aprovado,320.14,3,False,Não se aplica
ORD-041141,CLI-11830,SKU-03443,2023-10-31 00:19:15,Influenciador,Moda,Moletom Básico Verde,3,617.83,1853.49,0.0,1853.49,882.41,0.0,PIX,Aprovado,971.08,2,False,Não se aplica
ORD-001720,CLI-11830,SKU-02577,2023-10-31 00:26:33,TikTok Ads,Beleza,Sérum Facial Edição Limitada Vermelho,4,296.82,1187.28,0.0,1187.28,425.94,0.0,PIX,Aprovado,761.34,12,True,Produto com defeito
ORD-041359,CLI-11830,SKU-00590,2023-10-31 00:46:08,Instagram Ads,Beleza,Óleo Corporal Clássico Dourado,2,172.15,344.3,0.0,344.3,120.54,0.0,Boleto,Aprovado,223.76,7,False,Não se aplica
ORD-054797,CLI-11830,SKU-01638,2023-10-31 01:17:02,Google Ads,Beleza,Perfume Delicado Azul,6,266.41,1598.46,0.0,1598.46,479.61,0.0,PIX,Aprovado,1118.85,6,False,Não se aplica
ORD-019490,CLI-03910,SKU-04858,2023-10-31 01:31:15,TikTok Ads,Beleza,Máscara de Cílios Urban Verde,4,399.56,1598.24,555.49,1042.75,660.61,0.0,PIX,Aprovado,382.14,12,False,Não se aplica
ORD-060547,CLI-02474,SKU-00605,2023-10-31 02:00:44,TikTok Ads,Moda,Camisa Social Básico Prata,6,252.68,1516.08,459.57,1056.51,498.36,0.0,Boleto,Aprovado,558.15,9,False,Não se aplica
ORD-014814,CLI-02048,SKU-03263,2023-10-31 02:15:11,Marketplace,Moda,Legging Sport Azul,3,71.68,215.04,49.28,165.76,78.22,40.18,Boleto,Aprovado,47.36,9,True,Tamanho errado
ORD-068169,CLI-01729,SKU-00037,2023-10-31 02:17:11,Influenciador,Beleza,Blush Básico Vermelho,2,544.52,1089.04,119.39,969.65,386.54,0.0,Vale-Troca,Aprovado,583.11,3,False,Não se aplica
ORD-067265,CLI-11830,SKU-02342,2023-10-31 02:20:02,Marketplace,Moda,Moletom Exclusivo Vermelho,3,198.62,595.86,0.0,595.86,286.35,10.45,PIX,Aprovado,299.06,15,False,Não se aplica
ORD-023765,CLI-08001,SKU-02911,2023-10-31 02:38:02,Orgânico,Beleza,Perfume Premium Dourado,5,72.77,363.85,0.0,363.85,134.32,0.0,Cartão de Crédito,Aprovado,229.53,8,False,Não se aplica
ORD-049253,CLI-11830,SKU-04000,2023-10-31 03:13:41,Instagram Ads,Moda,Vestido Premium Nude,5,103.92,519.6,0.0,519.6,198.4,0.0,Boleto,Aprovado,321.2,9,True,Não gostei
ORD-018088,CLI-11830,SKU-02877,2023-10-31 03:47:01,Marketplace,Moda,Saia Premium Preto,5,240.6,1203.0,0.0,1203.0,491.89,16.27,PIX,Aprovado,694.84,9,True,Produto com defeito
ORD-026201,CLI-11830,SKU-04356,2023-10-31 03:55:03,TikTok Ads,Moda,Camiseta Oversize Rosa,1,88.12,88.12,5.45,82.67,37.83,40.23,Cartão de Crédito,Aprovado,4.61,4,False,Não se aplica
ORD-014538,CLI-07163,SKU-03299,2023-10-31 04:07:01,Google Ads,Lifestyle,Kit Chá Moderno Vermelho,5,99.71,498.55,0.0,498.55,208.37,0.0,Cartão de Crédito,Aprovado,290.18,3,True,Produto com defeito
ORD-063782,CLI-09365,SKU-03471,2023-10-31 04:12:39,Marketplace,Moda,Top Básico Bege,2,139.77,279.54,0.0,279.54,105.39,12.03,Cartão de Crédito,Aprovado,162.12,5,False,Não se aplica
ORD-068525,CLI-11830,SKU-00608,2023-10-31 04:45:15,Marketplace,Acessórios,Pochete Clássico Dourado,4,70.02,280.08,0.0,280.08,120.44,47.34,Cartão de Crédito,Aprovado,112.3,14,False,Não se aplica
ORD-031314,CLI-11830,SKU-04568,2023-10-31 05:22:39,Marketplace,Lifestyle,Espelho de Mesa Moderno Branco,5,295.89,1479.45,0.0,1479.45,559.88,47.06,Cartão de Crédito,Aprovado,872.51,13,False,Não se aplica
ORD-006655,CLI-11830,SKU-03632,2023-10-31 05:32:20,Orgânico,Acessórios,Chapéu Premium Rosa,2,155.42,310.84,0.0,310.84,108.1,0.0,Cartão de Crédito,Cancelado,202.74,1,False,Não se aplica
ORD-047384,CLI-09622,SKU-01320,2023-10-31 05:42:14,Marketplace,Moda,Jaqueta Moderno Dourado,3,52.27,156.81,0.0,156.81,56.31,31.01,Cartão de Crédito,Aprovado,69.49,18,False,Não se aplica
ORD-069355,CLI-11830,SKU-03735,2023-10-31 05:44:41,Google Ads,Acessórios,Óculos de Sol Slim Preto,5,152.37,761.85,275.2,486.65,335.27,0.0,Cartão de Crédito,Aprovado,151.38,8,False,Não se aplica
ORD-060056,CLI-01729,SKU-01980,2023-10-31 05:58:32,Influenciador,Moda,Saia Artesanal Bege,5,282.55,1412.75,519.37,893.38,501.45,0.0,PIX,Aprovado,391.93,4,False,Não se aplica
ORD-071659,CLI-12360,SKU-03060,2023-10-31 07:07:27,Orgânico,Beleza,Kit Skincare Delicado Bege,3,79.69,239.07,23.81,215.26,89.77,32.42,Boleto,Aprovado,93.07,13,False,Não se aplica
ORD-071381,CLI-11830,SKU-03347,2023-10-31 07:12:53,Marketplace,Beleza,Condicionador Slim Nude,4,100.64,402.56,93.91,308.65,128.1,20.38,Cartão de Crédito,Aprovado,160.17,5,False,Não se aplica
ORD-002240,CLI-11830,SKU-00921,2023-10-31 07:18:43,Influenciador,Acessórios,Carteira Delicado Rosa,6,283.54,1701.24,482.06,1219.18,671.45,0.0,Cartão de Crédito,Aprovado,547.73,7,False,Não se aplica
ORD-057317,CLI-13668,SKU-01188,2023-10-31 07:27:40,TikTok Ads,Moda,Camisa Social Sport Preto,2,101.41,202.82,0.0,202.82,97.99,8.07,Cartão de Crédito,Aprovado,96.76,9,False,Não se aplica
ORD-030786,CLI-11830,SKU-00064,2023-10-31 07:30:21,Google Ads,Beleza,Sombra Clássico Branco,5,392.76,1963.8,735.41,1228.39,976.38,0.0,PIX,Cancelado,252.01,13,True,Arrependimento
ORD-034236,CLI-11830,SKU-03959,2023-10-31 07:44:37,Influenciador,Acessórios,Pochete Delicado Bege,4,317.14,1268.56,387.01,881.55,479.93,0.0,PIX,Aprovado,401.62,5,True,Não gostei
ORD-036793,CLI-02474,SKU-04716,2023-10-31 08:18:45,Influenciador,Beleza,Blush Moderno Vermelho,1,140.66,140.66,0.0,140.66,58.84,13.58,Cartão de Crédito,Aprovado,68.24,2,False,Não se aplica
ORD-072311,CLI-06014,SKU-02035,2023-10-31 09:16:37,Email Marketing,Beleza,Protetor Solar Oversize Branco,5,279.24,1396.2,0.0,1396.2,480.39,0.0,PIX,Aprovado,915.81,4,False,Não se aplica
ORD-023962,CLI-11830,SKU-02463,2023-10-31 09:18:21,Influenciador,Moda,Legging Sport Verde,5,222.63,1113.15,202.01,911.14,413.58,0.0,Boleto,Aprovado,497.56,9,False,Não se aplica
ORD-007518,CLI-06160,SKU-01876,2023-10-31 09:26:24,Orgânico,Lifestyle,Garrafa Térmica Sustentável Verde,1,162.36,162.36,0.0,162.36,60.78,14.32,Boleto,Aprovado,87.26,8,False,Não se aplica
ORD-056252,CLI-11830,SKU-02451,2023-10-31 09:33:07,Email Marketing,Moda,Vestido Clássico Branco,5,562.89,2814.45,0.0,2814.45,1290.66,0.0,Boleto,Aprovado,1523.79,11,True,Não gostei
ORD-066310,CLI-14211,SKU-00004,2023-10-31 09:36:03,Influenciador,Beleza,Kit Skincare Moderno Bege,3,113.37,340.11,0.0,340.11,118.48,0.0,Cartão de Crédito,Aprovado,221.63,12,True,Tamanho errado
ORD-028051,CLI-11822,SKU-02830,2023-10-31 09:57:00,TikTok Ads,Moda,Blusa de Tricô Luxo Dourado,6,502.05,3012.3,303.65,2708.65,1172.07,0.0,Cartão de Crédito,Cancelado,1536.58,11,False,Não se aplica
ORD-048145,CLI-01729,SKU-00149,2023-10-31 10:07:09,Marketplace,Beleza,Condicionador Slim Vermelho,2,93.72,187.44,0.0,187.44,75.35,30.13,PIX,Aprovado,81.96,12,False,Não se aplica
ORD-049548,CLI-01729,SKU-03447,2023-10-31 10:19:05,Google Ads,Moda,Camiseta Moderno Rosa,5,340.67,1703.35,0.0,1703.35,716.77,0.0,Cartão de Crédito,Aprovado,986.58,3,False,Não se aplica
ORD-067923,CLI-11830,SKU-00287,2023-10-31 10:21:20,TikTok Ads,Moda,Moletom Moderno Nude,1,242.14,242.14,0.0,242.14,105.02,27.78,Cartão de Crédito,Aprovado,109.34,1,False,Não se aplica
ORD-066423,CLI-01019,SKU-04686,2023-10-31 11:28:09,Marketplace,Moda,Jaqueta Moderno Bege,5,49.85,249.25,0.0,249.25,95.13,38.37,Cartão de Crédito,Cancelado,115.75,17,False,Não se aplica
ORD-015064,CLI-11830,SKU-03239,2023-10-31 12:44:21,Email Marketing,Acessórios,Pulseira Moderno Verde,1,255.87,255.87,91.6,164.27,118.39,57.06,Cartão de Crédito,Aprovado,-11.18,11,False,Não se aplica
ORD-065792,CLI-11830,SKU-00390,2023-10-31 13:00:30,Marketplace,Lifestyle,Espelho de Mesa Delicado Preto,6,93.23,559.38,210.13,349.25,259.5,52.83,PIX,Aprovado,36.92,16,False,Não se aplica
ORD-074578,CLI-02474,SKU-03315,2023-10-31 13:06:15,Influenciador,Moda,Saia Delicado Branco,3,131.66,394.98,0.0,394.98,186.34,0.0,Boleto,Aprovado,208.64,4,False,Não se aplica
ORD-050172,CLI-11830,SKU-04401,2023-10-31 13:40:41,Marketplace,Acessórios,Carteira Urban Bege,2,271.9,543.8,0.0,543.8,202.96,17.98,Cartão de Crédito,Aprovado,322.86,18,False,Não se aplica
ORD-026887,CLI-14211,SKU-00775,2023-10-31 13:50:46,Google Ads,Moda,Moletom Exclusivo Bege,6,264.19,1585.14,218.53,1366.61,585.8,0.0,Cartão de Crédito,Aprovado,780.81,9,False,Não se aplica
ORD-058572,CLI-11830,SKU-01938,2023-10-31 14:42:26,Google Ads,Lifestyle,Almofada Urban Azul,5,185.2,926.0,91.49,834.51,307.05,0.0,PIX,Aprovado,527.46,8,True,Não gostei
ORD-064355,CLI-01729,SKU-04246,2023-10-31 14:56:58,Instagram Ads,Beleza,Base Líquida Clássico Azul,6,213.83,1282.98,0.0,1282.98,599.41,0.0,PIX,Aprovado,683.57,6,True,Tamanho errado
ORD-039873,CLI-06160,SKU-01558,2023-10-31 15:02:13,Email Marketing,Lifestyle,Vela Aromática Sustentável Azul,4,315.8,1263.2,323.78,939.42,537.77,0.0,Vale-Troca,Aprovado,401.65,9,False,Não se aplica
ORD-048734,CLI-11830,SKU-04603,2023-10-31 15:12:32,Email Marketing,Moda,Regata Oversize Azul,6,49.26,295.56,0.0,295.56,88.74,0.0,Cartão de Crédito,Cancelado,206.82,6,False,Não se aplica
ORD-046305,CLI-11830,SKU-00357,2023-10-31 15:24:11,Orgânico,Beleza,Condicionador Moderno Bege,3,159.77,479.31,144.71,334.6,186.43,0.0,PIX,Cancelado,148.17,8,False,Não se aplica
ORD-044635,CLI-12742,SKU-01443,2023-10-31 15:52:45,TikTok Ads,Acessórios,Óculos de Sol Clássico Rosa,5,273.5,1367.5,421.31,946.19,494.52,0.0,PIX,Aprovado,451.67,13,False,Não se aplica
ORD-060421,CLI-01729,SKU-02348,2023-10-31 16:42:10,Google Ads,Beleza,Condicionador Urban Verde,4,134.76,539.04,0.0,539.04,181.92,0.0,Vale-Troca,Aprovado,357.12,4,False,Não se aplica
ORD-052345,CLI-13093,SKU-00290,2023-10-31 17:00:34,Email Marketing,Moda,Regata Artesanal Bege,6,121.28,727.68,0.0,727.68,362.42,0.0,Cartão de Crédito,Aprovado,365.26,10,False,Não se aplica
ORD-000152,CLI-12799,SKU-04083,2023-10-31 17:05:45,Google Ads,Moda,Calça Jeans Oversize Azul,2,209.87,419.74,0.0,419.74,166.14,0.0,Boleto,Aprovado,253.6,9,False,Não se aplica
ORD-046700,CLI-12742,SKU-03614,2023-10-31 17:12:07,Instagram Ads,Acessórios,Colar Moderno Preto,5,261.82,1309.1,196.05,1113.05,491.14,0.0,PIX,Aprovado,621.91,4,False,Não se aplica
ORD-011773,CLI-11830,SKU-01237,2023-10-31 17:41:39,Google Ads,Moda,Vestido Urban Vermelho,4,401.68,1606.72,0.0,1606.72,582.85,0.0,PIX,Aprovado,1023.87,8,False,Não se aplica
ORD-048455,CLI-06160,SKU-02906,2023-10-31 17:48:12,Marketplace,Lifestyle,Relógio de Parede Sustentável Bege,1,62.65,62.65,9.18,53.47,19.75,49.65,PIX,Aprovado,-15.93,5,False,Não se aplica
ORD-033166,CLI-11830,SKU-00149,2023-10-31 18:01:19,Google Ads,Beleza,Condicionador Slim Vermelho,5,338.44,1692.2,664.38,1027.82,826.56,0.0,Boleto,Aprovado,201.26,11,False,Não se aplica
ORD-043850,CLI-11830,SKU-02774,2023-10-31 19:14:13,Google Ads,Lifestyle,Caderno Exclusivo Preto,5,214.64,1073.2,0.0,1073.2,386.61,0.0,Boleto,Cancelado,686.59,3,False,Não se aplica
ORD-033650,CLI-13650,SKU-01773,2023-10-31 19:17:46,Email Marketing,Lifestyle,Difusor Delicado Prata,3,231.58,694.74,0.0,694.74,346.27,0.0,Cartão de Crédito,Aprovado,348.47,7,False,Não se aplica
ORD-054739,CLI-11830,SKU-01757,2023-10-31 19:27:48,TikTok Ads,Acessórios,Lenço Edição Limitada Azul,6,119.29,715.74,248.58,467.16,233.5,0.0,Boleto,Aprovado,233.66,2,False,Não se aplica
ORD-044975,CLI-11830,SKU-04789,2023-10-31 20:17:50,Google Ads,Beleza,Máscara de Cílios Slim Azul,6,277.86,1667.16,107.15,1560.01,532.25,0.0,Cartão de Crédito,Aprovado,1027.76,11,True,Produto com defeito
ORD-011943,CLI-11830,SKU-04788,2023-10-31 21:05:28,Google Ads,Moda,Blusa de Tricô Básico Nude,2,228.81,457.62,109.49,348.13,140.84,0.0,PIX,Aprovado,207.29,4,False,Não se aplica
ORD-071199,CLI-11830,SKU-00310,2023-10-31 23:35:47,Marketplace,Moda,Calça Jeans Urban Dourado,1,56.0,56.0,0.0,56.0,19.89,49.04,PIX,Aprovado,-12.93,17,False,Não se aplica
ORD-055482,CLI-11830,SKU-01915,2023-11-01 00:02:07,Instagram Ads,Moda,Moletom Sport Rosa,5,227.48,1137.4,0.0,1137.4,537.1,0.0,Cartão de Crédito,Aprovado,600.3,3,True,Produto com defeito
ORD-075459,CLI-08001,SKU-00995,2023-11-01 00:16:26,Marketplace,Acessórios,Pochete Oversize Verde,2,116.9,233.8,0.0,233.8,85.07,52.7,Boleto,Aprovado,96.03,9,True,Atraso na entrega
ORD-038339,CLI-11830,SKU-02537,2023-11-01 00:16:37,Instagram Ads,Lifestyle,Almofada Sustentável Bege,6,292.87,1757.22,0.0,1757.22,642.04,0.0,PIX,Aprovado,1115.18,7,True,Não gostei
ORD-037185,CLI-01729,SKU-00913,2023-11-01 00:18:26,Instagram Ads,Beleza,Kit Skincare Edição Limitada Branco,6,256.59,1539.54,205.9,1333.64,554.19,0.0,Cartão de Crédito,Aprovado,779.45,10,False,Não se aplica
ORD-039565,CLI-01729,SKU-01756,2023-11-01 00:22:42,Marketplace,Lifestyle,Almofada Oversize Branco,1,158.67,158.67,0.0,158.67,51.47,51.64,Cartão de Crédito,Aprovado,55.56,10,False,Não se aplica
ORD-015654,CLI-11830,SKU-02101,2023-11-01 00:25:51,Instagram Ads,Moda,Shorts Slim Branco,4,132.63,530.52,0.0,530.52,193.24,0.0,Boleto,Aprovado,337.28,2,False,Não se aplica
ORD-057891,CLI-11830,SKU-00544,2023-11-01 00:28:27,Instagram Ads,Acessórios,Bolsa de Couro Slim Dourado,2,306.53,613.06,0.0,613.06,239.19,0.0,Cartão de Crédito,Aprovado,373.87,11,True,Tamanho errado
ORD-063384,CLI-12360,SKU-02113,2023-11-01 00:32:50,Email Marketing,Lifestyle,Luminária Premium Dourado,5,279.07,1395.35,0.0,1395.35,518.49,0.0,PIX,Cancelado,876.86,5,False,Não se aplica
ORD-034578,CLI-11830,SKU-03806,2023-11-01 00:34:50,Orgânico,Moda,Vestido Sustentável Branco,2,82.1,164.2,0.0,164.2,61.65,16.94,Cartão de Crédito,Aprovado,85.61,7,False,Não se aplica
ORD-075963,CLI-01729,SKU-01216,2023-11-01 01:05:22,TikTok Ads,Acessórios,Cinto Moderno Bege,1,98.76,98.76,38.97,59.79,38.8,21.95,Boleto,Aprovado,-0.96,9,False,Não se aplica
ORD-000586,CLI-01729,SKU-01915,2023-11-01 01:11:15,Marketplace,Moda,Moletom Sport Rosa,4,100.48,401.92,96.58,305.34,177.21,42.74,PIX,Aprovado,85.39,14,True,Produto com defeito
ORD-065884,CLI-11830,SKU-02503,2023-11-01 01:13:00,Instagram Ads,Beleza,Óleo Corporal Oversize Bege,6,126.19,757.14,256.1,501.04,302.62,0.0,Cartão de Crédito,Aprovado,198.42,1,False,Não se aplica
ORD-030979,CLI-11830,SKU-02449,2023-11-01 01:21:36,TikTok Ads,Lifestyle,Kit Chá Slim Preto,2,172.18,344.36,0.0,344.36,128.35,0.0,Cartão de Crédito,Aprovado,216.01,12,False,Não se aplica
ORD-063226,CLI-01729,SKU-00218,2023-11-01 01:23:38,Marketplace,Moda,Vestido Sport Preto,2,158.11,316.22,0.0,316.22,123.56,31.94,Cartão de Crédito,Aprovado,160.72,6,False,Não se aplica
ORD-008187,CLI-12742,SKU-03395,2023-11-01 01:24:20,TikTok Ads,Moda,Shorts Delicado Prata,1,198.67,198.67,0.0,198.67,59.88,8.77,Vale-Troca,Aprovado,130.02,6,True,Atraso na entrega
ORD-074634,CLI-14211,SKU-01214,2023-11-01 01:24:29,Instagram Ads,Moda,Moletom Básico Branco,4,124.97,499.88,0.0,499.88,240.73,0.0,PIX,Aprovado,259.15,8,False,Não se aplica
ORD-042454,CLI-12742,SKU-04450,2023-11-01 01:27:04,Email Marketing,Moda,Vestido Urban Verde,2,58.52,117.04,6.0,111.04,44.25,28.32,PIX,Aprovado,38.47,2,False,Não se aplica
ORD-045823,CLI-11830,SKU-01117,2023-11-01 01:46:32,TikTok Ads,Moda,Calça Jeans Luxo Prata,1,83.03,83.03,0.0,83.03,30.26,41.3,Cartão de Crédito,Aprovado,11.47,4,False,Não se aplica
ORD-028296,CLI-11830,SKU-04148,2023-11-01 02:13:48,Marketplace,Beleza,Batom Edição Limitada Verde,6,143.15,858.9,0.0,858.9,321.27,11.02,PIX,Aprovado,526.61,8,False,Não se aplica
ORD-046275,CLI-11830,SKU-02933,2023-11-01 02:16:57,Instagram Ads,Moda,Saia Urban Verde,5,151.59,757.95,122.49,635.46,304.32,0.0,Boleto,Aprovado,331.14,1,True,Produto com defeito
ORD-024100,CLI-08289,SKU-00618,2023-11-01 02:34:35,Influenciador,Moda,Camiseta Básico Verde,1,465.68,465.68,0.0,465.68,223.71,0.0,Cartão de Crédito,Aprovado,241.97,6,False,Não se aplica
ORD-028225,CLI-01729,SKU-00597,2023-11-01 02:48:05,Marketplace,Acessórios,Brinco Urban Preto,4,411.08,1644.32,0.0,1644.32,675.05,36.05,Cartão de Crédito,Aprovado,933.22,16,False,Não se aplica
ORD-032619,CLI-11830,SKU-01908,2023-11-01 03:17:21,Marketplace,Acessórios,Meias Sport Prata,4,565.74,2262.96,0.0,2262.96,816.5,13.75,Cartão de Crédito,Aprovado,1432.71,14,False,Não se aplica
ORD-023284,CLI-01729,SKU-00976,2023-11-01 03:21:04,Instagram Ads,Moda,Camiseta Urban Prata,1,597.07,597.07,0.0,597.07,267.4,0.0,Boleto,Aprovado,329.67,14,False,Não se aplica
ORD-049994,CLI-12360,SKU-04251,2023-11-01 03:33:53,TikTok Ads,Moda,Top Luxo Nude,1,243.7,243.7,0.0,243.7,75.17,32.41,PIX,Aprovado,136.12,7,True,Atraso na entrega
ORD-066687,CLI-11830,SKU-00910,2023-11-01 04:00:35,Instagram Ads,Beleza,Blush Edição Limitada Prata,5,76.45,382.25,75.39,306.86,148.86,0.0,Cartão de Crédito,Aprovado,158.0,14,True,Atraso na entrega
ORD-032146,CLI-08777,SKU-03276,2023-11-01 04:04:52,Orgânico,Moda,Camisa Social Básico Rosa,6,172.63,1035.78,58.34,977.44,370.59,0.0,PIX,Aprovado,606.85,2,True,Arrependimento
ORD-069010,CLI-03910,SKU-02792,2023-11-01 04:06:39,Email Marketing,Moda,Blusa de Tricô Delicado Azul,4,125.21,500.84,0.0,500.84,175.71,0.0,Cartão de Crédito,Aprovado,325.13,1,False,Não se aplica
ORD-066104,CLI-11830,SKU-04252,2023-11-01 04:17:16,TikTok Ads,Beleza,Blush Urban Preto,3,297.67,893.01,0.0,893.01,305.3,0.0,Cartão de Crédito,Aprovado,587.71,7,False,Não se aplica
ORD-030271,CLI-03910,SKU-02224,2023-11-01 04:23:41,Influenciador,Lifestyle,Garrafa Térmica Básico Preto,3,349.3,1047.9,127.96,919.94,390.44,0.0,Vale-Troca,Aguardando,529.5,13,False,Não se aplica
ORD-050727,CLI-03910,SKU-04382,2023-11-01 04:32:31,Instagram Ads,Moda,Calça Jeans Sport Bege,3,71.76,215.28,19.04,196.24,78.38,15.6,Cartão de Crédito,Aguardando,102.26,14,False,Não se aplica
ORD-078251,CLI-04330,SKU-04384,2023-11-01 04:55:11,TikTok Ads,Beleza,Creme Hidratante Sustentável Verde,6,207.89,1247.34,0.0,1247.34,508.68,0.0,Cartão de Crédito,Aprovado,738.66,8,False,Não se aplica
ORD-019852,CLI-03277,SKU-00363,2023-11-01 04:55:46,Google Ads,Beleza,Sérum Facial Moderno Rosa,6,267.55,1605.3,602.47,1002.83,772.31,0.0,Cartão de Crédito,Aprovado,230.52,1,False,Não se aplica
ORD-011815,CLI-11830,SKU-02363,2023-11-01 05:27:47,Email Marketing,Moda,Saia Moderno Bege,1,567.14,567.14,52.3,514.84,216.26,0.0,PIX,Aprovado,298.58,5,False,Não se aplica
ORD-076036,CLI-03910,SKU-01288,2023-11-01 05:48:37,Orgânico,Acessórios,Óculos de Sol Slim Branco,1,245.37,245.37,0.0,245.37,91.44,34.44,Cartão de Crédito,Aprovado,119.49,4,False,Não se aplica
ORD-072883,CLI-03910,SKU-01659,2023-11-01 06:09:35,Email Marketing,Moda,Regata Exclusivo Azul,1,532.09,532.09,27.61,504.48,259.56,0.0,PIX,Aprovado,244.92,6,False,Não se aplica
ORD-001754,CLI-11830,SKU-01409,2023-11-01 06:37:23,Marketplace,Moda,Top Oversize Prata,4,119.76,479.04,0.0,479.04,178.34,59.2,Cartão de Crédito,Aprovado,241.5,16,False,Não se aplica
ORD-004779,CLI-11830,SKU-02048,2023-11-01 06:42:27,Influenciador,Lifestyle,Vela Aromática Moderno Bege,1,102.51,102.51,0.0,102.51,43.44,14.59,Cartão de Crédito,Aprovado,44.48,1,False,Não se aplica
ORD-071901,CLI-12470,SKU-01194,2023-11-01 06:47:11,Instagram Ads,Beleza,Sérum Facial Clássico Nude,5,484.14,2420.7,0.0,2420.7,1173.84,0.0,Boleto,Aprovado,1246.86,9,False,Não se aplica
ORD-027638,CLI-13668,SKU-02959,2023-11-01 06:55:12,Google Ads,Lifestyle,Difusor Moderno Dourado,5,343.44,1717.2,0.0,1717.2,672.36,0.0,Boleto,Aprovado,1044.84,1,False,Não se aplica
ORD-022896,CLI-04627,SKU-04737,2023-11-01 07:06:04,Google Ads,Moda,Vestido Luxo Prata,3,184.66,553.98,0.0,553.98,198.77,0.0,Cartão de Crédito,Aprovado,355.21,10,False,Não se aplica
ORD-051431,CLI-11830,SKU-00871,2023-11-01 07:13:38,Marketplace,Beleza,Óleo Corporal Moderno Rosa,6,294.02,1764.12,0.0,1764.12,651.83,38.34,PIX,Aprovado,1073.95,6,False,Não se aplica
ORD-071253,CLI-01729,SKU-02953,2023-11-01 07:19:21,Marketplace,Moda,Saia Moderno Prata,5,192.44,962.2,0.0,962.2,412.72,56.34,Cartão de Crédito,Cancelado,493.14,12,False,Não se aplica
ORD-023052,CLI-12742,SKU-04824,2023-11-01 07:23:18,Influenciador,Beleza,Condicionador Premium Rosa,6,171.68,1030.08,157.37,872.71,487.77,0.0,Cartão de Crédito,Aprovado,384.94,9,False,Não se aplica
ORD-027390,CLI-02474,SKU-04880,2023-11-01 07:32:41,TikTok Ads,Lifestyle,Garrafa Térmica Luxo Prata,1,218.22,218.22,0.0,218.22,107.7,6.97,Boleto,Aprovado,103.55,7,False,Não se aplica
ORD-004167,CLI-11830,SKU-01800,2023-11-01 07:34:53,Orgânico,Moda,Camiseta Edição Limitada Nude,3,235.39,706.17,93.03,613.14,212.87,0.0,Boleto,Aprovado,400.27,9,False,Não se aplica
ORD-006561,CLI-11830,SKU-00356,2023-11-01 07:35:04,Orgânico,Lifestyle,Luminária Moderno Nude,1,321.89,321.89,0.0,321.89,131.11,0.0,Boleto,Aprovado,190.78,4,True,Tamanho errado
ORD-078854,CLI-01729,SKU-03548,2023-11-01 07:49:35,Marketplace,Beleza,Condicionador Slim Vermelho,1,430.35,430.35,0.0,430.35,169.56,33.08,PIX,Aprovado,227.71,6,False,Não se aplica
ORD-023518,CLI-11830,SKU-02317,2023-11-01 07:54:01,Email Marketing,Acessórios,Chapéu Básico Bege,6,362.27,2173.62,468.19,1705.43,908.54,0.0,Cartão de Crédito,Aprovado,796.89,1,False,Não se aplica
ORD-028607,CLI-01729,SKU-00018,2023-11-01 08:03:06,Marketplace,Lifestyle,Espelho de Mesa Exclusivo Bege,3,78.95,236.85,0.0,236.85,89.68,31.4,PIX,Aprovado,115.77,17,True,Não gostei
ORD-023267,CLI-01729,SKU-01599,2023-11-01 08:12:56,TikTok Ads,Moda,Saia Urban Preto,1,216.16,216.16,83.47,132.69,93.84,50.17,Cartão de Crédito,Cancelado,-11.32,14,False,Não se aplica
ORD-069882,CLI-11830,SKU-01855,2023-11-01 08:24:08,Marketplace,Beleza,Óleo Corporal Moderno Branco,1,76.7,76.7,27.68,49.02,27.0,9.99,Cartão de Crédito,Aprovado,12.03,13,True,Atraso na entrega
ORD-046676,CLI-03910,SKU-02197,2023-11-01 09:03:44,Orgânico,Moda,Camisa Social Oversize Vermelho,6,304.73,1828.38,194.83,1633.55,806.59,0.0,Cartão de Crédito,Aprovado,826.96,12,False,Não se aplica
ORD-004022,CLI-11830,SKU-03009,2023-11-01 09:25:35,Influenciador,Beleza,Óleo Corporal Moderno Prata,6,242.73,1456.38,512.11,944.27,522.9,0.0,Boleto,Cancelado,421.37,6,False,Não se aplica
ORD-048169,CLI-02474,SKU-01233,2023-11-01 09:36:59,Email Marketing,Beleza,Óleo Corporal Moderno Preto,4,131.08,524.32,0.0,524.32,186.67,0.0,PIX,Aprovado,337.65,3,False,Não se aplica
ORD-037686,CLI-11830,SKU-04777,2023-11-01 09:37:21,Marketplace,Moda,Camisa Social Delicado Prata,2,182.27,364.54,0.0,364.54,161.44,50.46,Cartão de Crédito,Aprovado,152.64,13,False,Não se aplica
